candidate_id,parent_id,mode,temperature_K,event_index,cumulative_advance_um,event_advance_um,K_reinit_MPa_sqrt_m,loading_time_s,threshold_action,physical_hazard_action,elementary_cleavage_rate_s,constitutive_ceiling_occupied,sigma_cap_active,dN_cap_active,N_sat_active,conservation_relative,complete_bound_row_sha256,emitted_total,mobile,retained,wake_mobile,wake_retained,escaped,recovered,radius_m,backstress_Pa,active_shield_Pa_sqrt_m,wake_shield_Pa_sqrt_m,total_shield_Pa_sqrt_m,source_multiplicity,time_s,n_adv,micro_advance_m,checkpoint_advance_m,hazard_action,J_equiv_J_m2,continued_from_50um_checkpoint,engine_unused_next_threshold_action
P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,5,30.0,5.0,4.609541350399906,921.9082700799954,0.6931471805599453,0.6931471805599453,11987.435101332598,False,False,False,False,0.0,85f8d9d2ddbe1e7c7c0c34589883b886023507089d0fe423c1ce2c4eb60d0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,5531.4496204799,6,0.0,0.0,0.0,47.76106911829398,,0.6546592444737122
P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,6,35.0,5.0,4.609541350399906,921.9082700799954,0.6931471805599453,0.6931471805599453,11987.435101332598,False,False,False,False,0.0,85f8d9d2ddbe1e7c7c0c34589883b886023507089d0fe423c1ce2c4eb60d0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,6453.357890559895,7,0.0,0.0,0.0,47.76106911829398,,0.5495374719143201
P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,7,40.0,5.0,4.609541350399906,921.9082700799954,0.6931471805599453,0.6931471805599453,11987.435101332598,False,False,False,False,0.0,85f8d9d2ddbe1e7c7c0c34589883b886023507089d0fe423c1ce2c4eb60d0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,7375.266160639891,8,0.0,0.0,0.0,47.76106911829398,,1.1231674680907895
P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,8,45.0,5.0,4.609541350399906,921.9082700799572,0.6931471805599453,0.6931471805599453,11987.435101332598,False,False,False,False,0.0,85f8d9d2ddbe1e7c7c0c34589883b886023507089d0fe423c1ce2c4eb60d0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,8297.174430719848,9,0.0,0.0,0.0,47.76106911829398,,0.976849524200761
P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,9,50.0,5.0,4.609541350399906,921.9082700799572,0.6931471805599453,0.6931471805599453,11987.435101332598,False,False,False,False,0.0,85f8d9d2ddbe1e7c7c0c34589883b886023507089d0fe423c1ce2c4eb60d0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,9219.082700799803,10,0.0,0.0,0.0,47.76106911829398,,0.9719543317046214
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,0,5.0,5.0,6.851294216165985,1370.2588432331968,0.6931471805599453,0.6931471805599453,8890.504296699435,False,False,False,False,2.439454888092385e-19,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0001258263933994,0.0001258263933322,6.721147012490003e-14,0.0,0.0,2.495455015562225e-19,0.0,1.0000000281017008e-06,218041.00154344965,6.30282498906704e-13,0.0,6.30282498906704e-13,96388.22728293006,1370.2588432331968,1,0.0,0.0,0.0,105.51248344743968,,0.3176010668125358
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,1,10.0,5.0,6.851294304593442,1370.2588609186878,0.6931471805599453,0.6931471805599453,8890.503870483975,False,False,False,False,1.0299920638612292e-18,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0002516527821496,0.0002516527820142,1.3539137898666368e-13,0.0,0.0,1.3066426197295893e-18,0.0,1.0000000562034007e-06,308356.53673928947,1.2696466248096233e-12,0.0,1.2696466248096233e-12,96387.66680480684,2740.5177041518846,2,0.0,0.0,0.0,105.51248617107127,,0.0111095654307306
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,2,15.0,5.0,6.851294393020908,1370.2588786041797,0.6931471805599453,0.6931471805599453,8890.503444268568,False,False,False,False,2.927345865710862e-18,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0003774791662507,0.0003774791660471,2.035712536609757e-13,0.0,0.0,2.3908447922150938e-18,0.0,1.0000000843050994e-06,377658.0810565761,1.909010422844297e-12,0.0,1.909010422844297e-12,96387.10633655876,4110.776582756064,3,0.0,0.0,0.0,105.51248889470315,,0.1201502431000168
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,3,20.0,5.0,6.85129448144838,1370.2588962896762,0.6931471805599453,0.6931471805599453,8890.50301805321,False,False,False,False,5.204170427930421e-18,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0005033055457025,0.0005033055454308,2.7175109414785293e-13,0.0,0.0,4.5592491371861034e-18,0.0,1.000000112406797e-06,436081.98273550574,2.548373893010891e-12,0.0,2.548373893010891e-12,96386.54587818544,5481.03547904574,4,0.0,0.0,0.0,105.51249161833528,,0.2635322625244888
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,4,25.0,5.0,6.851294569875863,1370.2589139751726,0.6931471805599453,0.6931471805599453,8890.502591837812,False,False,False,False,9.75781955236954e-18,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0006291319205052,0.0006291319201652,3.399309004473124e-13,0.0,0.0,8.137116306388267e-18,0.0,1.0000001405084938e-06,487554.4709952246,3.187737035309565e-12,0.0,3.187737035309565e-12,96385.98542968668,6851.294393020913,5,0.0,0.0,0.0,105.51249434196778,,0.1070841792059758
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,5,30.0,5.0,6.851294658303352,1370.2589316606682,0.6931471805599453,0.6931471805599453,8890.502165622467,False,False,False,False,1.3877787807814457e-17,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0007549582906586,0.0007549582902505,4.0811067255937114e-13,0.0,0.0,1.1823403692838982e-17,0.0,1.0000001686101895e-06,534089.1552447447,3.827099849740483e-12,0.0,3.827099849740483e-12,96385.4249910622,8221.553324681581,6,0.0,0.0,0.0,105.51249706560044,,0.0681781351818871
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,6,35.0,5.0,6.85129474673085,1370.258949346171,0.6931471805599453,0.6931471805599453,8890.50173940714,False,False,False,False,1.7455654977016618e-17,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0008807846561629,0.0008807846556866,4.76290410484046e-13,0.0,0.0,1.6485473034526648e-17,0.0,1.000000196711884e-06,576882.2118546951,4.466462336303815e-12,0.0,4.466462336303815e-12,96384.8645623116,9591.812274027752,7,0.0,0.0,0.0,105.5124997892335,,0.185238625166912
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,7,40.0,5.0,6.851294835158356,1370.2589670316738,0.6931471805599453,0.6931471805599453,8890.501313191804,False,False,False,False,2.2551405187698492e-17,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.001006611017018,0.0010066110164735,5.44470114221356e-13,0.0,0.0,2.0063340203728816e-17,0.0,1.0000002248135776e-06,616713.015916152,5.1058244949997416e-12,0.0,5.1058244949997416e-12,96384.30414343468,10962.071241059426,8,0.0,0.0,0.0,105.51250251286682,,2.5638545575757656
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,8,45.0,5.0,6.85129492358587,1370.2589847171712,0.6931471805599453,0.6931471805599453,8890.500886976486,False,False,False,False,3.0574501264091225e-17,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0011324373732239,0.0011324373726113,6.126497837713155e-13,0.0,0.0,2.7652755411127347e-17,0.0,1.0000002529152702e-06,654122.9232247835,5.7451863258283975e-12,0.0,5.7451863258283975e-12,96383.74373443116,12332.330225776595,9,0.0,0.0,0.0,105.5125052365004,,0.7142604567818313
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,9,50.0,5.0,6.851295012013392,1370.2590024026813,0.6931471805599453,0.6931471805599453,8890.50046076119,False,False,False,False,4.0115480381963664e-17,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0012582637247806,0.0012582637240998,6.808294191339406e-13,0.0,0.0,3.6109532356514275e-17,0.0,1.0000002810169616e-06,689506.0916464668,6.384547828789945e-12,0.0,6.384547828789945e-12,96383.1833353007,13702.58922817928,10,0.0,0.0,0.0,105.51250796013429,,0.7456169885770938
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,0,5.0,5.0,6.851294177139439,1370.2588354278894,0.6931471805599453,0.6931471805599453,8890.504718989321,False,False,False,False,0.0,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,1370.2588354278894,1,0.0,0.0,0.0,105.512482245393,,0.2492654861377826
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,1,10.0,5.0,6.851294177139439,1370.2588354278816,0.6931471805599453,0.6931471805599453,8890.504718989321,False,False,False,False,0.0,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,2740.517670855771,2,0.0,0.0,0.0,105.512482245393,,1.24826036762756
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,2,15.0,5.0,6.851294177139439,1370.258835427886,0.6931471805599453,0.6931471805599453,8890.504718989321,False,False,False,False,0.0,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,4110.776506283657,3,0.0,0.0,0.0,105.512482245393,,1.4665830664581032
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,3,20.0,5.0,6.851294177139439,1370.2588354278978,0.6931471805599453,0.6931471805599453,8890.504718989321,False,False,False,False,0.0,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,5481.035341711555,4,0.0,0.0,0.0,105.512482245393,,4.798824198895336
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,4,25.0,5.0,6.851294177139439,1370.2588354278978,0.6931471805599453,0.6931471805599453,8890.504718989321,False,False,False,False,0.0,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,6851.294177139453,5,0.0,0.0,0.0,105.512482245393,,2.35185894139246
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,5,30.0,5.0,6.851294177139439,1370.2588354278996,0.6931471805599453,0.6931471805599453,8890.504718989321,False,False,False,False,0.0,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,8221.553012567352,6,0.0,0.0,0.0,105.512482245393,,1.327936074782489
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,6,35.0,5.0,6.851294177139439,1370.2588354278996,0.6931471805599453,0.6931471805599453,8890.504718989321,False,False,False,False,0.0,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,9591.811847995252,7,0.0,0.0,0.0,105.512482245393,,0.3344911187013806
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,7,40.0,5.0,6.851294177139439,1370.2588354278996,0.6931471805599453,0.6931471805599453,8890.504718989321,False,False,False,False,0.0,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,10962.070683423151,8,0.0,0.0,0.0,105.512482245393,,0.3475203317404824
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,8,45.0,5.0,6.851294177139439,1370.2588354278996,0.6931471805599453,0.6931471805599453,8890.504718989321,False,False,False,False,0.0,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,12332.329518851053,9,0.0,0.0,0.0,105.512482245393,,0.152669040073754
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,9,50.0,5.0,6.851294177139439,1370.2588354278996,0.6931471805599453,0.6931471805599453,8890.504718989321,False,False,False,False,0.0,98908d7eecb5916a86dc886900b6e4fd687f4d67daa2bd77e4d75ebaef06b3d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,13702.58835427895,10,0.0,0.0,0.0,105.512482245393,,0.0892541294537237
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,0,5.0,5.0,2.509653299262197,501.9306598524394,0.6931471805599453,0.6931471805599453,23871.771079569266,False,False,False,False,3.049318610115481e-20,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,1.6717854779584915e-05,1.6717854779577675e-05,7.222565431578106e-18,0.0,0.0,4.7104627162444714e-20,0.0,1.000000003733717e-06,79477.20220915576,3.79783697441678e-17,0.0,3.79783697441678e-17,96388.71330143033,501.9306598524394,1,0.0,0.0,0.0,14.15748361802394,,0.6037414204019028
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,1,10.0,5.0,2.5096533002973156,501.93066005946326,0.6931471805599453,0.6931471805599453,23871.77053768685,False,False,False,False,1.0842021724855044e-19,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,3.3435709381923456e-05,3.343570938190595e-05,1.745011400254121e-17,0.0,0.0,1.5891297620001236e-19,0.0,1.0000000074674342e-06,112397.736964698,9.163012180178084e-17,0.0,9.163012180178084e-17,96388.63883210652,1003.8613199119028,2,0.0,0.0,0.0,14.157483629702588,,0.2808652186068752
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,2,15.0,5.0,2.5096533013324342,501.93066026648694,0.6931471805599453,0.6931471805599453,23871.76999580428,False,False,False,False,2.913793338554793e-19,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,5.015356380701558e-05,5.0153563806987777e-05,2.767766251223009e-17,0.0,0.0,4.164109921653197e-19,0.0,1.0000000112011512e-06,137658.55153738614,1.4528187354927348e-16,0.0,1.4528187354927348e-16,96388.5643629572,1505.7919801783896,3,0.0,0.0,0.0,14.15748364138123,,0.109128874641852
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,3,20.0,5.0,2.509653302367553,501.9306604735102,0.6931471805599453,0.6931471805599453,23871.769453921803,False,False,False,False,5.149960319306146e-19,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,6.687141805486147e-05,6.687141805482339e-05,3.7905210960644756e-17,0.0,0.0,6.87461535286696e-19,0.0,1.000000014934868e-06,158954.40314993606,1.9893362498664535e-16,0.0,1.9893362498664535e-16,96388.48989398238,2007.7226406519,4,0.0,0.0,0.0,14.15748365305988,,1.4333156589803209
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,4,25.0,5.0,2.509653303402672,501.93066068053486,0.6931471805599453,0.6931471805599453,23871.768912039253,False,False,False,False,7.453889935837843e-19,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,8.358927212546085e-05,8.358927212541246e-05,4.8132759347785144e-17,0.0,0.0,1.0127221870323473e-18,0.0,1.000000018668585e-06,177716.42491038618,2.5258537611389534e-16,0.0,2.5258537611389534e-16,96388.41542518207,2509.6533013324347,5,0.0,0.0,0.0,14.157483664738528,,2.221900911832139
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,5,30.0,5.0,2.5096533044377907,501.9306608875586,0.6931471805599453,0.6931471805599453,23871.76837015681,False,False,False,False,1.1655173354219173e-18,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,0.0001003071260188,0.0001003071260187,5.836030767365123e-17,0.0,0.0,1.4870606374947553e-18,0.0,1.000000022402302e-06,194678.5890073708,3.0623712693102436e-16,0.0,3.0623712693102436e-16,96388.34095655628,3011.5839622199933,6,0.0,0.0,0.0,14.157483676417172,,0.2698876682697218
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,6,35.0,5.0,2.5096533054729098,501.9306610945823,0.6931471805599453,0.6931471805599453,23871.767828274453,False,False,False,False,1.5585406229479126e-18,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,0.0001170249797349,0.0001170249797348,6.858785593824276e-17,0.0,0.0,2.00205666942537e-18,0.0,1.0000000261360187e-06,210276.90858881292,3.5988887743803164e-16,0.0,3.5988887743803164e-16,96388.26648810502,3513.5146233145756,7,0.0,0.0,0.0,14.157483688095825,,0.74502550168642
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,7,40.0,5.0,2.509653306508029,501.9306613016061,0.6931471805599453,0.6931471805599453,23871.767286392027,False,False,False,False,2.1955093992831465e-18,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,0.0001337428332737,0.0001337428332737,7.881540414156036e-17,0.0,0.0,2.774550717321292e-18,0.0,1.0000000298697355e-06,224795.4703418885,4.135406276349176e-16,0.0,4.135406276349176e-16,96388.19201982825,4015.4452846161817,8,0.0,0.0,0.0,14.157483699774474,,0.2634222718190904
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,8,45.0,5.0,2.509653307543148,501.9306615086293,0.6931471805599453,0.6931471805599453,23871.766744509612,False,False,False,False,2.764715539838037e-18,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,0.0001504606866353,0.0001504606866353,8.904295228360336e-17,0.0,0.0,3.669017509621833e-18,0.0,1.0000000336034525e-06,238431.60155396577,4.671923775216838e-16,0.0,4.671923775216838e-16,96388.11755172595,4517.375946124811,9,0.0,0.0,0.0,14.157483711453123,,0.3255720846214866
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,9,50.0,5.0,2.509653308578267,501.9306617156544,0.6931471805599453,0.6931471805599453,23871.766202627212,False,False,False,False,3.3068166260807885e-18,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,0.0001671785398197,0.0001671785398196,9.927050036437203e-17,0.0,0.0,4.4550640846738244e-18,0.0,1.0000000373371689e-06,251328.97502226548,5.208441270983251e-16,0.0,5.208441270983251e-16,96388.04308379815,5019.306607840465,10,0.0,0.0,0.0,14.157483723131778,,1.3274924374916677
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,0,5.0,5.0,2.509653298747609,501.930659749522,0.6931471805599453,0.6931471805599453,23871.77161597571,False,False,False,False,0.0,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,501.930659749522,1,0.0,0.0,0.0,14.157483612218142,,0.3977037605135245
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,1,10.0,5.0,2.509653298747609,501.930659749522,0.6931471805599453,0.6931471805599453,23871.77161597571,False,False,False,False,0.0,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,1003.861319499044,2,0.0,0.0,0.0,14.157483612218142,,0.1015852311665099
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,2,15.0,5.0,2.509653298747609,501.9306597495196,0.6931471805599453,0.6931471805599453,23871.77161597571,False,False,False,False,0.0,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,1505.7919792485636,3,0.0,0.0,0.0,14.157483612218142,,0.7040556845146909
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,3,20.0,5.0,2.509653298747609,501.9306597495197,0.6931471805599453,0.6931471805599453,23871.77161597571,False,False,False,False,0.0,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,2007.7226389980833,4,0.0,0.0,0.0,14.157483612218142,,1.259601023922983
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,4,25.0,5.0,2.509653298747609,501.9306597495165,0.6931471805599453,0.6931471805599453,23871.77161597571,False,False,False,False,0.0,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,2509.6532987476,5,0.0,0.0,0.0,14.157483612218142,,0.5101918135495934
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,5,30.0,5.0,2.509653298747609,501.9306597495165,0.6931471805599453,0.6931471805599453,23871.77161597571,False,False,False,False,0.0,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,3011.5839584971163,6,0.0,0.0,0.0,14.157483612218142,,2.3066996926332246
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,6,35.0,5.0,2.509653298747609,501.9306597495165,0.6931471805599453,0.6931471805599453,23871.77161597571,False,False,False,False,0.0,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,3513.514618246633,7,0.0,0.0,0.0,14.157483612218142,,0.5964562395539511
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,7,40.0,5.0,2.509653298747609,501.9306597495165,0.6931471805599453,0.6931471805599453,23871.77161597571,False,False,False,False,0.0,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,4015.44527799615,8,0.0,0.0,0.0,14.157483612218142,,0.972242826200134
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,8,45.0,5.0,2.509653298747609,501.9306597495388,0.6931471805599453,0.6931471805599453,23871.77161597571,False,False,False,False,0.0,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,4517.375937745688,9,0.0,0.0,0.0,14.157483612218142,,2.5004100792011563
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,9,50.0,5.0,2.509653298747609,501.9306597495388,0.6931471805599453,0.6931471805599453,23871.77161597571,False,False,False,False,0.0,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,5019.306597495227,10,0.0,0.0,0.0,14.157483612218142,,0.1818987725545304
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,0,5.0,5.0,3.751773599324051,750.3547198648102,0.6931471805599453,0.6931471805599453,23552.15400974757,False,False,False,False,1.1519648082658485e-19,d76e6a011ba83f762b5830c03c75571c851936677d213cfa1fb600a00a286cfa,3.5490674716808805e-05,3.5490674716734924e-05,7.394173894464055e-17,0.0,0.0,5.642198958224202e-20,0.0,1.000000007926384e-06,115800.2305930855,4.707267737241179e-16,0.0,4.707267737241179e-16,96388.62967831962,750.3547198648102,1,0.0,0.0,0.0,31.639663457470935,,2.355027456658877
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,1,10.0,5.0,3.751773601750185,750.3547203500368,0.6931471805599453,0.6931471805599453,23552.152599136505,False,False,False,False,4.743384504624082e-19,d76e6a011ba83f762b5830c03c75571c851936677d213cfa1fb600a00a286cfa,7.098134888787877e-05,7.098134888772042e-05,1.5856901550959708e-16,0.0,0.0,2.597098969232741e-19,0.0,1.000000015852768e-06,163766.25599328903,1.0089132800850048e-15,0.0,1.0089132800850048e-15,96388.47158649591,1500.709440214847,2,0.0,0.0,0.0,31.63966349839135,,1.3375116922274952
