fidelity,candidate_id,parent_id,temperature_K,Kdot,threshold_action,F1B_status,K_onset_MPa_sqrt_m,applied_opening_MPa_sqrt_m,model_native_fracture_coordinate_MPa_sqrt_m,opening_action,accessibility,process_updates,one_process_update_per_interval,no_discrete_emission_clock,renewal_m,renewal_tau_s,row_sha256,conservation_relative,initial_radius_m,emitted_total,mobile,retained,wake_mobile,wake_retained,escaped,recovered,radius_m,backstress_Pa,active_shield_Pa_sqrt_m,wake_shield_Pa_sqrt_m,total_shield_Pa_sqrt_m,source_multiplicity,F2R_response_class
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,750.0,0.05,0.6931471805599453,FIRST_PASSAGE,5.009073942149474,5.009073942149474,5.009073942149474,0.6931471805599453,FRACTURE_ACCESSIBLE,21,True,True,3.2732414351776242,6.992153587194454e-07,e9a92c6597be9c5702733aa2ae660e1321ebc9d4dd02b82da1a224f7f97f6f9f,1.6263032587282567e-19,1e-06,6.295457228822666e-05,6.295457228822609e-05,6.443338179702785e-19,0.0,0.0,8.760835303671627e-20,0.0,1.000000014060091e-06,154228.96180476816,5.305314121277052e-18,0.0,5.305314121277052e-18,96388.50734139064,WEAK_T_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,1200.0,0.0005,0.6931471805599453,FIRST_PASSAGE,4.442721175305892,4.442721175305892,4.442721175305892,0.6931471805599453,FRACTURE_ACCESSIBLE,18,True,True,3.2732414351776242,6.992153587194454e-07,e9a92c6597be9c5702733aa2ae660e1321ebc9d4dd02b82da1a224f7f97f6f9f,1.4907779871675686e-19,1e-06,5.194495439848811e-05,5.194495204828702e-05,2.3502011265028317e-12,0.0,0.0,1.1211611192422566e-19,0.0,1.000000011601235e-06,140094.97131301416,1.5610942866269665e-11,0.0,1.5610942866269665e-11,96388.556384811,WEAK_T_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,1200.0,0.05,0.6931471805599453,FIRST_PASSAGE,5.179827940622849,5.179827940622849,5.179827940622849,0.6931471805599453,FRACTURE_ACCESSIBLE,21,True,True,3.2732414351776242,6.992153587194454e-07,e9a92c6597be9c5702733aa2ae660e1321ebc9d4dd02b82da1a224f7f97f6f9f,1.2197274440461925e-19,1e-06,6.727674184688122e-05,6.72767349103589e-05,6.936522321834849e-12,0.0,0.0,1.2185042507153797e-19,0.0,1.0000000150253918e-06,159435.38303999612,5.177102670792834e-11,0.0,5.177102670792834e-11,96388.48808857307,WEAK_T_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,300.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.037457131671615,4.037457131671615,4.037457131671615,0.6931471805599453,FRACTURE_ACCESSIBLE,17,True,True,3.2732414351776242,6.992153587194454e-07,da39d9ca6c9144bb6b30c96687d833f7430e579a2ff2c2cd133ee4dc99c6538d,0.0,1e-06,0.016723188368189295,0.016723188368189295,3.451100288523528e-45,0.0,0.0,0.0,0.0,1.000003734908266e-06,2513690.6927133617,3.193427148251365e-44,0.0,3.193427148251365e-44,96314.38122946736,WEAK_T_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,450.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.752587622187931,3.752587622187931,3.752587622187931,0.6931471805599453,FRACTURE_ACCESSIBLE,16,True,True,3.2732414351776242,6.992153587194454e-07,da39d9ca6c9144bb6b30c96687d833f7430e579a2ff2c2cd133ee4dc99c6538d,0.0,1e-06,3.8973082226490666e-05,3.8973082226490666e-05,7.82780863373688e-33,0.0,0.0,0.0,0.0,1.0000000087041349e-06,121348.57288034796,6.210391690635201e-32,0.0,6.210391690635201e-32,96388.61416603654,WEAK_T_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,600.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.533574885340359,3.533574885340359,3.533574885340359,0.6931471805599453,FRACTURE_ACCESSIBLE,15,True,True,3.2732414351776242,6.992153587194454e-07,da39d9ca6c9144bb6b30c96687d833f7430e579a2ff2c2cd133ee4dc99c6538d,0.0,1e-06,3.501869165026474e-05,3.501869165026474e-05,7.787793970654208e-25,0.0,0.0,0.0,0.0,1.0000000078209728e-06,115027.65187328821,5.4392688847986706e-24,0.0,5.4392688847986706e-24,96388.63178075505,WEAK_T_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.5046628931897,3.5046628931897,3.5046628931897,0.6931471805599453,FRACTURE_ACCESSIBLE,15,True,True,3.2732414351776242,6.992153587194454e-07,da39d9ca6c9144bb6b30c96687d833f7430e579a2ff2c2cd133ee4dc99c6538d,0.0,1e-06,3.4932876547877404e-05,3.493287654787738e-05,2.0523906799924676e-20,0.0,0.0,1.878527171107926e-21,0.0,1.000000007801807e-06,114886.62483752688,1.3398486878371173e-19,0.0,1.3398486878371173e-19,96388.63216301604,WEAK_T_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,900.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.5011672205655,3.5011672205655,3.5011672205655,0.6931471805599453,FRACTURE_ACCESSIBLE,15,True,True,3.2732414351776242,6.992153587194454e-07,da39d9ca6c9144bb6b30c96687d833f7430e579a2ff2c2cd133ee4dc99c6538d,4.0657581468206416e-20,1e-06,3.458961613821163e-05,3.458961613819554e-05,1.6041220858416747e-17,0.0,0.0,8.818572510427828e-20,0.0,1.0000000077251441e-06,114320.77698612672,9.839595660595713e-17,0.0,9.839595660595713e-17,96388.63369206009,WEAK_T_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.500360767319786,3.500360767319786,3.500360767319786,0.6931471805599453,FRACTURE_ACCESSIBLE,15,True,True,3.2732414351776242,6.992153587194454e-07,da39d9ca6c9144bb6b30c96687d833f7430e579a2ff2c2cd133ee4dc99c6538d,4.0657581468206416e-20,1e-06,3.373146511323277e-05,3.373146510971532e-05,3.5174460360145322e-15,0.0,0.0,5.075580238625378e-20,0.0,1.0000000075334873e-06,112893.74975428637,2.0514414318280314e-14,0.0,2.0514414318280314e-14,96388.63751467085,WEAK_T_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,1200.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.500085685869055,3.500085685869055,3.500085685869055,0.6931471805599453,FRACTURE_ACCESSIBLE,15,True,True,3.2732414351776242,6.992153587194454e-07,da39d9ca6c9144bb6b30c96687d833f7430e579a2ff2c2cd133ee4dc99c6538d,1.0842021724855044e-19,1e-06,3.218679326533887e-05,3.218679295896366e-05,3.063752591564357e-13,0.0,0.0,5.2003190749983744e-20,0.0,1.0000000071885047e-06,110278.5671147071,1.7331464876249375e-12,0.0,1.7331464876249375e-12,96388.64439539505,WEAK_T_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,300.0,0.0005,0.6931471805599453,FIRST_PASSAGE,3.891599732663419,3.891599732663419,3.891599732663419,0.6931471805599453,FRACTURE_ACCESSIBLE,16,True,True,3.2732414351776242,6.992153587194454e-07,da39d9ca6c9144bb6b30c96687d833f7430e579a2ff2c2cd133ee4dc99c6538d,0.0,1e-06,0.0540988746241973,0.0540988746241973,5.1564930754043044e-45,0.0,0.0,0.0,0.0,1.0000120822853615e-06,4521123.929618876,4.63941494686882e-44,0.0,4.63941494686882e-44,96148.71041994027,WEAK_T_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,300.0,0.05,0.6931471805599453,FIRST_PASSAGE,4.285579027454184,4.285579027454184,4.285579027454184,0.6931471805599453,FRACTURE_ACCESSIBLE,18,True,True,3.2732414351776242,6.992153587194454e-07,da39d9ca6c9144bb6b30c96687d833f7430e579a2ff2c2cd133ee4dc99c6538d,0.0,1e-06,0.011826464637474669,0.011826464637474669,3.131915792913775e-45,0.0,0.0,0.0,0.0,1.0000026412882257e-06,2113877.2512063817,2.9474236805004823e-44,0.0,2.9474236805004823e-44,96336.15028187152,WEAK_T_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,750.0,0.0005,0.6931471805599453,FIRST_PASSAGE,3.500364265428334,3.500364265428334,3.500364265428334,0.6931471805599453,FRACTURE_ACCESSIBLE,15,True,True,3.2732414351776242,6.992153587194454e-07,da39d9ca6c9144bb6b30c96687d833f7430e579a2ff2c2cd133ee4dc99c6538d,6.776263578034403e-21,1e-06,3.4074725523363934e-05,3.407472552336392e-05,2.1723222383304473e-20,0.0,0.0,3.002717322355775e-21,0.0,1.00000000761015e-06,113466.71440153386,1.4086668432607067e-19,0.0,1.4086668432607067e-19,96388.6359856263,WEAK_T_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,750.0,0.05,0.6931471805599453,FIRST_PASSAGE,3.54764917082443,3.54764917082443,3.54764917082443,0.6931471805599453,FRACTURE_ACCESSIBLE,15,True,True,3.2732414351776242,6.992153587194454e-07,da39d9ca6c9144bb6b30c96687d833f7430e579a2ff2c2cd133ee4dc99c6538d,6.776263578034403e-21,1e-06,3.501869165026474e-05,3.5018691650264726e-05,2.041694287958575e-20,0.0,0.0,3.639594695233322e-22,0.0,1.0000000078209728e-06,115027.65187328821,1.333645846280697e-19,0.0,1.333645846280697e-19,96388.63178075505,WEAK_T_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,1200.0,0.0005,0.6931471805599453,FIRST_PASSAGE,3.287361369348535,3.287361369348535,3.287361369348535,0.6931471805599453,FRACTURE_ACCESSIBLE,14,True,True,3.2732414351776242,6.992153587194454e-07,da39d9ca6c9144bb6b30c96687d833f7430e579a2ff2c2cd133ee4dc99c6538d,6.776263578034403e-20,1e-06,3.0169372144636557e-05,3.0169371708312813e-05,4.3632374274315887e-13,0.0,0.0,6.849391514062919e-20,0.0,1.0000000067379397e-06,106766.56584359259,2.4654469232581547e-12,0.0,2.4654469232581547e-12,96388.65338202043,WEAK_T_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,1200.0,0.05,0.6931471805599453,FIRST_PASSAGE,3.5024151247021025,3.5024151247021025,3.5024151247021025,0.6931471805599453,FRACTURE_ACCESSIBLE,15,True,True,3.2732414351776242,6.992153587194454e-07,da39d9ca6c9144bb6b30c96687d833f7430e579a2ff2c2cd133ee4dc99c6538d,1.2197274440461925e-19,1e-06,3.476124634306779e-05,3.476124627040375e-05,7.266413127362047e-14,0.0,0.0,3.1217899715327834e-20,0.0,1.0000000077634756e-06,114604.04971126076,4.1460612177214634e-13,0.0,4.1460612177214634e-13,96388.63292753922,WEAK_T_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,300.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.5099675490707307,3.5099675490707307,3.5099675490707307,0.6931471805599453,FRACTURE_ACCESSIBLE,15,True,True,3.2732414351776242,6.992153587194454e-07,893ac2231006b5473f3cd08d52cd875cb6cd4aa9159c82121ddcd256c795076a,0.0,1e-06,0.0002745700054235968,0.0002745700054235968,1.0175342917804384e-47,0.0,0.0,0.0,0.0,1.0000000613216665e-06,322091.1874005071,8.798847945053542e-47,0.0,8.798847945053542e-47,96387.56472389304,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,450.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.1461859250087167,3.1461859250087167,3.1461859250087167,0.6931471805599453,FRACTURE_ACCESSIBLE,13,True,True,3.2732414351776242,6.992153587194454e-07,893ac2231006b5473f3cd08d52cd875cb6cd4aa9159c82121ddcd256c795076a,0.0,1e-06,2.5706220596160626e-05,2.5706220596160626e-05,2.9062672272947835e-33,0.0,0.0,0.0,0.0,1.0000000057411524e-06,98553.35454802308,1.9846136262177206e-32,0.0,1.9846136262177206e-32,96388.67326292649,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,600.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.0004354480112063,3.0004354480112063,3.0004354480112063,0.6931471805599453,FRACTURE_ACCESSIBLE,13,True,True,3.2732414351776242,6.992153587194454e-07,893ac2231006b5473f3cd08d52cd875cb6cd4aa9159c82121ddcd256c795076a,0.0,1e-06,2.2690432698035166e-05,2.2690432698035166e-05,1.5605301006436065e-25,0.0,0.0,0.0,0.0,1.0000000050676151e-06,92592.0469400387,9.352356422781816e-25,0.0,9.352356422781816e-25,96388.68669669046,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,2.7542305109366376,2.7542305109366376,2.7542305109366376,0.6931471805599453,FRACTURE_ACCESSIBLE,12,True,True,3.2732414351776242,6.992153587194454e-07,893ac2231006b5473f3cd08d52cd875cb6cd4aa9159c82121ddcd256c795076a,3.3881317890172014e-21,1e-06,2.054428892152986e-05,2.054428892152985e-05,5.551999012314825e-21,0.0,0.0,7.595999565074453e-21,0.0,1.0000000045883016e-06,88104.45180759556,3.1186158805845675e-20,0.0,3.1186158805845675e-20,96388.6962566464,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,900.0,0.005,0.6931471805599453,FIRST_PASSAGE,2.509653299262197,2.509653299262197,2.509653299262197,0.6931471805599453,FRACTURE_ACCESSIBLE,11,True,True,3.2732414351776242,6.992153587194454e-07,893ac2231006b5473f3cd08d52cd875cb6cd4aa9159c82121ddcd256c795076a,3.049318610115481e-20,1e-06,1.6717854779584915e-05,1.6717854779577675e-05,7.222565431578103e-18,0.0,0.0,4.7104627162444714e-20,0.0,1.000000003733717e-06,79477.20220915576,3.797836974416775e-17,0.0,3.797836974416775e-17,96388.71330143031,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,2.2513147770756827,2.2513147770756827,2.2513147770756827,0.6931471805599453,FRACTURE_ACCESSIBLE,10,True,True,3.2732414351776242,6.992153587194454e-07,893ac2231006b5473f3cd08d52cd875cb6cd4aa9159c82121ddcd256c795076a,3.3881317890172014e-20,1e-06,1.1770460848707868e-05,1.177046084792928e-05,7.786073109473537e-16,0.0,0.0,1.274519887821705e-20,0.0,1.0000000026287805e-06,66688.20525631953,3.806102277164707e-15,0.0,3.806102277164707e-15,96388.73533952358,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1200.0,0.005,0.6931471805599453,FIRST_PASSAGE,1.5193470067403385,1.5193470067403385,1.5193470067403385,0.6931471805599453,FRACTURE_ACCESSIBLE,7,True,True,3.2732414351776242,6.992153587194454e-07,893ac2231006b5473f3cd08d52cd875cb6cd4aa9159c82121ddcd256c795076a,5.082197683525802e-21,1e-06,3.6141950215290984e-06,3.614195015075653e-06,6.453446055657432e-15,0.0,0.0,4.112793704401938e-21,0.0,1.0000000008071838e-06,36953.71310388931,2.9524910059771975e-14,0.0,2.9524910059771975e-14,96388.77167152277,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,300.0,0.0005,0.6931471805599453,FIRST_PASSAGE,3.2997941135554045,3.2997941135554045,3.2997941135554045,0.6931471805599453,FRACTURE_ACCESSIBLE,14,True,True,3.2732414351776242,6.992153587194454e-07,893ac2231006b5473f3cd08d52cd875cb6cd4aa9159c82121ddcd256c795076a,0.0,1e-06,0.0007337305219273816,0.0007337305219273816,1.565113471164031e-47,0.0,0.0,0.0,0.0,1.0000001638692413e-06,526526.9302930089,1.2951845214939754e-46,0.0,1.2951845214939754e-46,96385.51953996299,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,300.0,0.05,0.6931471805599453,FIRST_PASSAGE,3.6893441801558637,3.6893441801558637,3.6893441801558637,0.6931471805599453,FRACTURE_ACCESSIBLE,15,True,True,3.2732414351776242,6.992153587194454e-07,893ac2231006b5473f3cd08d52cd875cb6cd4aa9159c82121ddcd256c795076a,0.0,1e-06,0.00014664268352343056,0.00014664268352343056,5.063096977360529e-48,0.0,0.0,0.0,0.0,1.0000000327507506e-06,235387.01201799937,4.389666209451253e-47,0.0,4.389666209451253e-47,96388.1345586456,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,750.0,0.0005,0.6931471805599453,FIRST_PASSAGE,2.573060273351335,2.573060273351335,2.573060273351335,0.6931471805599453,FRACTURE_ACCESSIBLE,11,True,True,3.2732414351776242,6.992153587194454e-07,893ac2231006b5473f3cd08d52cd875cb6cd4aa9159c82121ddcd256c795076a,2.710505431213761e-20,1e-06,1.791390277441211e-05,1.7913902774412053e-05,6.923606761812149e-21,0.0,0.0,7.796513315436136e-20,0.0,1.000000004000839e-06,82271.1186862764,3.7523357532895025e-20,0.0,3.7523357532895025e-20,96388.70797365448,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,750.0,0.05,0.6931471805599453,FIRST_PASSAGE,2.8119125120605952,2.8119125120605952,2.8119125120605952,0.6931471805599453,FRACTURE_ACCESSIBLE,12,True,True,3.2732414351776242,6.992153587194454e-07,893ac2231006b5473f3cd08d52cd875cb6cd4aa9159c82121ddcd256c795076a,6.776263578034403e-21,1e-06,2.1555681203728082e-05,2.1555681203728082e-05,5.339915966821078e-21,0.0,0.0,7.874759431504823e-22,0.0,1.000000004814183e-06,90247.08277450985,3.0216496926300936e-20,0.0,3.0216496926300936e-20,96388.69175141871,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1200.0,0.0005,0.6931471805599453,FIRST_PASSAGE,0.425360514214883,0.425360514214883,0.425360514214883,0.6931471805599453,FRACTURE_ACCESSIBLE,2,True,True,3.2732414351776242,6.992153587194454e-07,893ac2231006b5473f3cd08d52cd875cb6cd4aa9159c82121ddcd256c795076a,2.117582368135751e-22,1e-06,1.7392882564586463e-07,1.7392882563064223e-07,1.5222316250478203e-17,0.0,0.0,2.8997850348812076e-22,0.0,1.0000000000388447e-06,8106.587538197749,6.548751678902102e-17,0.0,6.548751678902102e-17,96388.78699616376,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1200.0,0.05,0.6931471805599453,FIRST_PASSAGE,1.999750184058728,1.999750184058728,1.999750184058728,0.6931471805599453,FRACTURE_ACCESSIBLE,8,True,True,3.2732414351776242,6.992153587194454e-07,893ac2231006b5473f3cd08d52cd875cb6cd4aa9159c82121ddcd256c795076a,1.1858461261560205e-20,1e-06,8.16392790099426e-06,8.163927883069272e-06,1.792498478896336e-14,0.0,0.0,1.763890277965733e-20,0.0,1.0000000018233078e-06,55539.48848964792,8.381917547175535e-14,0.0,8.381917547175535e-14,96388.75140478101,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,300.0,0.005,0.6931471805599453,FIRST_PASSAGE,5.59919694546048,5.59919694546048,5.59919694546048,0.6931471805599453,FRACTURE_ACCESSIBLE,23,True,True,3.2732414351776242,6.992153587194454e-07,2defbbf77124927f238a294f57d1f2d018cc98baca7a30e0a14228a93173e81b,0.0,1e-06,92.53561912814276,92.53561912814276,6.76742285017373e-39,0.0,0.0,0.0,0.0,1.0206666361209314e-06,186984997.90218043,6.645425516186877e-38,0.0,6.645425516186877e-38,31761.89876816546,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.842183111547009,4.842183111547009,4.842183111547009,0.6931471805599453,FRACTURE_ACCESSIBLE,20,True,True,3.2732414351776242,6.992153587194454e-07,2defbbf77124927f238a294f57d1f2d018cc98baca7a30e0a14228a93173e81b,0.0,1e-06,0.00014138037990007188,0.00014138037990007188,8.509502254925365e-31,0.0,0.0,0.0,0.0,1.0000000315754828e-06,231124.97034497332,7.82767772350805e-30,0.0,7.82767772350805e-30,96388.15799907492,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,600.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.503465891717777,4.503465891717777,4.503465891717777,0.6931471805599453,FRACTURE_ACCESSIBLE,19,True,True,3.2732414351776242,6.992153587194454e-07,2defbbf77124927f238a294f57d1f2d018cc98baca7a30e0a14228a93173e81b,0.0,1e-06,5.5475632895860895e-05,5.5475632895860895e-05,4.374664362677725e-24,0.0,0.0,0.0,0.0,1.0000000123897664e-06,144778.28542892844,3.625661829174139e-23,0.0,3.625661829174139e-23,96388.54065600662,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.074413538046769,4.074413538046769,4.074413538046769,0.6931471805599453,FRACTURE_ACCESSIBLE,17,True,True,3.2732414351776242,6.992153587194454e-07,2defbbf77124927f238a294f57d1f2d018cc98baca7a30e0a14228a93173e81b,1.0164395367051604e-19,1e-06,4.570420432348256e-05,4.5704204323482404e-05,1.2990934134828083e-19,0.0,0.0,1.2893346925925298e-19,0.0,1.000000010207444e-06,131410.59224379246,9.364165369141817e-19,0.0,9.364165369141817e-19,96388.58418247012,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,900.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.751773599324051,3.751773599324051,3.751773599324051,0.6931471805599453,FRACTURE_ACCESSIBLE,16,True,True,3.2732414351776242,6.992153587194454e-07,2defbbf77124927f238a294f57d1f2d018cc98baca7a30e0a14228a93173e81b,1.1519648082658485e-19,1e-06,3.5490674716808805e-05,3.5490674716734924e-05,7.394173894464055e-17,0.0,0.0,5.642198958224202e-20,0.0,1.0000000079263841e-06,115800.2305930855,4.707267737241179e-16,0.0,4.707267737241179e-16,96388.62967831962,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
F2R_CONFIRMED_PRODUCTION_REDUCED_RESPONSE,P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.0944837066812263,3.0944837066812263,3.0944837066812263,0.6931471805599453,FRACTURE_ACCESSIBLE,13,True,True,3.2732414351776242,6.992153587194454e-07,2defbbf77124927f238a294f57d1f2d018cc98baca7a30e0a14228a93173e81b,5.082197683525802e-20,1e-06,2.151583848576536e-05,2.151583848117875e-05,4.586620600293022e-15,0.0,0.0,4.4826571755473676e-20,0.0,1.0000000048052848e-06,90163.63938707412,2.5496396710324246e-14,0.0,2.5496396710324246e-14,96388.6919288976,CERAMIC_LIKE_PROVISIONAL_COUPLED_MODEL_RESPONSE_CLASS
