candidate_id,parent_id,temperature_K,Kdot,threshold_action,F1B_status,K_onset_MPa_sqrt_m,applied_opening_MPa_sqrt_m,model_native_fracture_coordinate_MPa_sqrt_m,opening_action,accessibility,process_updates,one_process_update_per_interval,no_discrete_emission_clock,renewal_m,renewal_tau_s,row_sha256,conservation_relative,initial_radius_m,emitted_total,mobile,retained,wake_mobile,wake_retained,escaped,recovered,radius_m,backstress_Pa,active_shield_Pa_sqrt_m,wake_shield_Pa_sqrt_m,total_shield_Pa_sqrt_m,source_multiplicity
P25_TJBSV2_S_034272,P25_TRANSFER_V1_RANK1,600.0,0.005,0.6931471805599453,FIRST_PASSAGE,12.359953058289879,12.359953058289879,12.35995305828888,0.6931471805599453,FRACTURE_ACCESSIBLE,25,True,True,3.2732414351776242,6.992153587194454e-07,79c8ed2a8310381cb772e829e938536dfd5b07f101c2dcee235049eed791a91d,3.0523505672211044e-15,1e-06,968.3873839737432,968.3873838726287,1.0111473817480885e-07,0.0,0.0,2.7569058189843535e-12,0.0,1.2162768226683798e-06,604890628.7649593,9.991999426011021e-07,0.0,9.991999426011021e-07,12293.781827386
P25_TJBSV2_S_034272,P25_TRANSFER_V1_RANK1,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,12.816076911323126,12.816076911323126,12.816076905039328,0.6931471805599453,FRACTURE_ACCESSIBLE,26,True,True,3.2732414351776242,6.992153587194454e-07,79c8ed2a8310381cb772e829e938536dfd5b07f101c2dcee235049eed791a91d,2.800219638799885e-15,1e-06,1014.9814334773022,1014.9807973891518,0.0006360881505009496,0.0,0.0,2.700063277656503e-12,0.0,1.2266830022083604e-06,619259347.5471826,0.006283797618983336,0.0,0.006283797618983336,12114.326003091062
P25_TJBSV2_S_034272,P25_TRANSFER_V1_RANK1,900.0,0.005,0.6931471805599453,FIRST_PASSAGE,13.041541911271226,13.041541911271226,13.041539521559544,0.6931471805599453,FRACTURE_ACCESSIBLE,27,True,True,3.2732414351776242,6.992153587194454e-07,79c8ed2a8310381cb772e829e938536dfd5b07f101c2dcee235049eed791a91d,4.264620860566496e-15,1e-06,1066.3253915286086,1066.0833826861885,0.2420088424205709,0.0,0.0,4.096306637347978e-12,0.0,1.2381500125126337e-06,632154446.6201929,2.3897116815708683,0.0,2.3897116815708683,11980.684091316685
P25_TJBSV2_S_034272,P25_TRANSFER_V1_RANK1,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,13.248208933313208,13.248208933313208,13.24816825760542,0.6931471805599453,FRACTURE_ACCESSIBLE,27,True,True,3.2732414351776242,6.992153587194454e-07,79c8ed2a8310381cb772e829e938536dfd5b07f101c2dcee235049eed791a91d,4.208567145498488e-15,1e-06,1134.554117644311,1130.4280918934637,4.126025750847644,0.0,0.0,4.348528495404123e-12,0.0,1.2533880178225162e-06,593221089.3520758,40.675707789527294,0.0,40.675707789527294,12915.286215940252
P25_TJBSV2_S_034272,P25_TRANSFER_V1_RANK1,1200.0,0.005,0.6931471805599453,FIRST_PASSAGE,13.86867712946296,13.86867712946296,13.86840231924825,0.6931471805599453,FRACTURE_ACCESSIBLE,28,True,True,3.2732414351776242,6.992153587194454e-07,79c8ed2a8310381cb772e829e938536dfd5b07f101c2dcee235049eed791a91d,1.4330841131637009e-15,1e-06,1586.6038382162933,1558.6222226559416,27.98161556035163,0.0,0.0,2.1884725005471167e-12,0.0,1.3543474880422235e-06,545497766.2630111,274.810214708041,0.0,274.810214708041,15160.707566765277
P25_TJBSV2_S_026962,P25_TRANSFER_V1_RANK1,300.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.031257845961602,4.031257845961602,4.031257845961602,0.6931471805599453,FRACTURE_ACCESSIBLE,9,True,True,3.2732414351776242,6.992153587194454e-07,edf5f9341144e5ab5988ce8f45506a7816635c79728e52a1f640c8230be61b29,0.0,1e-06,0.023642688340090486,0.023642688340090486,7.114436998511912e-45,0.0,0.0,0.0,0.0,1.0000052802892707e-06,2988826.636201376,6.656853624580263e-44,0.0,6.656853624580263e-44,96283.64495752747
P25_TJBSV2_S_026962,P25_TRANSFER_V1_RANK1,450.0,0.005,0.6931471805599453,FIRST_PASSAGE,16.614838206370926,16.614838206370926,16.61483820637092,0.6931471805599453,FRACTURE_ACCESSIBLE,34,True,True,3.2732414351776242,6.992153587194454e-07,edf5f9341144e5ab5988ce8f45506a7816635c79728e52a1f640c8230be61b29,3.860199053562483e-15,1e-06,3651.927706803217,3651.9277068024658,7.475144333848601e-10,0.0,0.0,1.7536194718559273e-11,0.0,1.8156109157484003e-06,1174663250.857775,7.388245492182798e-09,0.0,7.388245492182798e-09,9488.57772155897
P25_TJBSV2_S_026962,P25_TRANSFER_V1_RANK1,600.0,0.005,0.6931471805599453,FIRST_PASSAGE,18.696673817268174,18.696673817268174,18.696673797912254,0.6931471805599453,FRACTURE_ACCESSIBLE,38,True,True,3.2732414351776242,6.992153587194454e-07,edf5f9341144e5ab5988ce8f45506a7816635c79728e52a1f640c8230be61b29,4.4264150556943135e-15,1e-06,4314.866205929174,4314.864247522049,0.0019584071251340183,0.0,0.0,1.950112294292727e-11,0.0,1.9636696725933716e-06,1276811643.4890122,0.01935591937081788,0.0,0.01935591937081788,9443.465332801276
P25_TJBSV2_S_026962,P25_TRANSFER_V1_RANK1,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,19.50336936024361,19.50336936024361,19.503335511428027,0.6931471805599453,FRACTURE_ACCESSIBLE,40,True,True,3.2732414351776242,6.992153587194454e-07,edf5f9341144e5ab5988ce8f45506a7816635c79728e52a1f640c8230be61b29,4.640649892522537e-15,1e-06,4507.639797279916,4504.21471652404,3.4250807558772296,0.0,0.0,1.8986146006514243e-11,0.0,2.0067231659801068e-06,1269121932.3415549,33.84881558186746,0.0,33.84881558186746,9708.839836200823
P25_TJBSV2_S_026962,P25_TRANSFER_V1_RANK1,900.0,0.005,0.6931471805599453,FIRST_PASSAGE,23.045520561985,23.045520561985,23.044418452911653,0.6931471805599453,FRACTURE_ACCESSIBLE,47,True,True,3.2732414351776242,6.992153587194454e-07,edf5f9341144e5ab5988ce8f45506a7816635c79728e52a1f640c8230be61b29,3.827872745909716e-15,1e-06,8078.330162182697,7966.755156324957,111.57500585773595,0.0,0.0,3.445066456699637e-11,0.0,2.804190769992914e-06,1228150749.149007,1102.1090733458977,0.0,1102.1090733458977,14018.51440090709
P25_TJBSV2_S_026962,P25_TRANSFER_V1_RANK1,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,28.022203828351113,28.022203828351113,28.014203525193498,0.6931471805599453,FRACTURE_ACCESSIBLE,57,True,True,3.2732414351776242,6.992153587194454e-07,edf5f9341144e5ab5988ce8f45506a7816635c79728e52a1f640c8230be61b29,3.5846269250815475e-15,1e-06,13700.927578292085,12889.691155386248,811.2364229058356,0.0,0.0,5.1556984386470096e-11,0.0,4.05992532872871e-06,1219859948.894824,8000.303157615497,0.0,8000.303157615497,20433.662736789403
P25_TJBSV2_S_026962,P25_TRANSFER_V1_RANK1,1200.0,0.005,0.6931471805599453,FIRST_PASSAGE,27.355312223313465,27.355312223313465,27.34097974645055,0.6931471805599453,FRACTURE_ACCESSIBLE,55,True,True,3.2732414351776242,6.992153587194454e-07,edf5f9341144e5ab5988ce8f45506a7816635c79728e52a1f640c8230be61b29,4.381916416958736e-15,1e-06,12453.382701500665,10994.075177329858,1459.3075241708182,0.0,0.0,4.3655745692144826e-11,0.0,3.781302283288478e-06,1236691591.232307,14332.476862914173,0.0,14332.476862914173,18773.020022557394
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,300.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.011610912562331,4.011610912562331,4.011610912562331,0.6931471805599453,FRACTURE_ACCESSIBLE,9,True,True,3.2732414351776242,6.992153587194454e-07,5afa1a55e337df46c461f6d2afc2ddebd6a8d5461945a784c7d6615507853fba,0.0,1e-06,0.012548934952093777,0.012548934952093777,3.2443405837292264e-45,0.0,0.0,0.0,0.0,1.0000028026426451e-06,2177487.799617322,3.0337701727542923e-44,0.0,3.0337701727542923e-44,96332.93750739943
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,450.0,0.005,0.6931471805599453,FIRST_PASSAGE,21.65673838245074,21.65673838245074,21.65673838245017,0.6931471805599453,FRACTURE_ACCESSIBLE,44,True,True,3.2732414351776242,6.992153587194454e-07,5afa1a55e337df46c461f6d2afc2ddebd6a8d5461945a784c7d6615507853fba,4.87106905705295e-15,1e-06,7655.256440821327,7655.2564407633745,5.795688712836836e-08,0.0,0.0,3.296918293926865e-11,0.0,2.7097027151867338e-06,1700717450.672922,5.728332153721443e-07,0.0,5.728332153721443e-07,9788.480436895297
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,600.0,0.005,0.6931471805599453,FIRST_PASSAGE,25.85914450657305,25.85914450657305,25.859142665147033,0.6931471805599453,FRACTURE_ACCESSIBLE,52,True,True,3.2732414351776242,6.992153587194454e-07,5afa1a55e337df46c461f6d2afc2ddebd6a8d5461945a784c7d6615507853fba,4.4582722093253355e-15,1e-06,9792.0772073509,9791.89089701167,0.18631033922498005,0.0,0.0,4.962430472393067e-11,0.0,3.1869340521961366e-06,1920624333.0380895,1.8414260162114,0.0,1.8414260162114,10195.823336139578
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,31.64406655951965,31.64406655951965,31.643129101219166,0.6931471805599453,FRACTURE_ACCESSIBLE,64,True,True,3.2732414351776242,6.992153587194454e-07,5afa1a55e337df46c461f6d2afc2ddebd6a8d5461945a784c7d6615507853fba,3.604837114131404e-15,1e-06,16147.098764958402,16052.239076174079,94.85968878431397,0.0,0.0,6.812684012117e-11,0.0,4.606246089108914e-06,1907714383.7557268,937.4583004859212,0.0,937.4583004859212,14836.183135918109
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,900.0,0.005,0.6931471805599453,FIRST_PASSAGE,45.38344623578959,45.38344623578959,45.365074930533744,0.6931471805599453,FRACTURE_ACCESSIBLE,91,True,True,3.2732414351776242,6.992153587194454e-07,5afa1a55e337df46c461f6d2afc2ddebd6a8d5461945a784c7d6615507853fba,5.189977522364537e-15,1e-06,36450.04186503328,34590.30506013562,1859.736804897663,0.0,0.0,1.8360424293052527e-10,0.0,9.140646368553447e-06,1919403328.6558604,18371.305255845364,0.0,18371.305255845364,29261.865599387158
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,45.31159157290821,45.31159157290821,45.27268860066046,0.6931471805599453,FRACTURE_ACCESSIBLE,91,True,True,3.2732414351776242,6.992153587194454e-07,5afa1a55e337df46c461f6d2afc2ddebd6a8d5461945a784c7d6615507853fba,6.059629813748525e-15,1e-06,34821.06618668042,30868.69682357477,3952.369363105695,0.0,0.0,1.6918022539813826e-10,0.0,8.776835676934834e-06,1994611545.123252,38902.972247755344,0.0,38902.972247755344,27038.880697660432
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,1200.0,0.005,0.6931471805599453,FIRST_PASSAGE,41.7052239979404,41.7052239979404,41.66118329465019,0.6931471805599453,FRACTURE_ACCESSIBLE,84,True,True,3.2732414351776242,6.992153587194454e-07,5afa1a55e337df46c461f6d2afc2ddebd6a8d5461945a784c7d6615507853fba,7.468809155100645e-15,1e-06,28251.193253106492,23679.44181424956,4571.751438856965,0.0,0.0,1.78317804973399e-10,0.0,7.309539358412284e-06,2016021046.229209,44040.70329020584,0.0,44040.70329020584,22279.667455710372
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,300.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.122151148325207,3.122151148325207,3.122151148325207,0.6931471805599453,FRACTURE_ACCESSIBLE,7,True,True,3.2732414351776242,6.992153587194454e-07,0958559054a41abc09f7062b7152fce923d91a44cc2b39d9e8a9d211f608e53f,0.0,1e-06,5.848605713267393e-05,5.848605713267393e-05,8.647693562147336e-49,0.0,0.0,0.0,0.0,1.0000000130621058e-06,148654.63961026503,6.965801052783583e-48,0.0,6.965801052783583e-48,96388.52724619627
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,450.0,0.005,0.6931471805599453,FIRST_PASSAGE,18.425662250474986,18.425662250474986,18.425662250474932,0.6931471805599453,FRACTURE_ACCESSIBLE,37,True,True,3.2732414351776242,6.992153587194454e-07,0958559054a41abc09f7062b7152fce923d91a44cc2b39d9e8a9d211f608e53f,5.5308542875105454e-15,1e-06,4604.325177603666,4604.325177598163,5.507540109653432e-09,0.0,0.0,2.0747847884194925e-11,0.0,2.028316597700683e-06,1318971131.4401186,5.443525187973618e-08,0.0,5.443525187973618e-08,9443.310119396763
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,600.0,0.005,0.6931471805599453,FIRST_PASSAGE,22.178836777284896,22.178836777284896,22.17883610892224,0.6931471805599453,FRACTURE_ACCESSIBLE,45,True,True,3.2732414351776242,6.992153587194454e-07,0958559054a41abc09f7062b7152fce923d91a44cc2b39d9e8a9d211f608e53f,4.384127510370166e-15,1e-06,6431.002676877032,6430.935053703135,0.06762317389329593,0.0,0.0,3.1960212265500735e-11,0.0,2.436281439168896e-06,1557912006.4012947,0.6683626559570184,0.0,0.6683626559570184,9606.205257923168
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,25.671064678817107,25.671064678817107,25.670664999854097,0.6931471805599453,FRACTURE_ACCESSIBLE,52,True,True,3.2732414351776242,6.992153587194454e-07,0958559054a41abc09f7062b7152fce923d91a44cc2b39d9e8a9d211f608e53f,3.668337343566313e-15,1e-06,9421.379614387288,9380.936875516352,40.44273887093634,0.0,0.0,3.3821834239975285e-11,0.0,3.1041435296182835e-06,1549475934.5782943,399.6789630086562,0.0,399.6789630086562,12306.096629468186
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,900.0,0.005,0.6931471805599453,FIRST_PASSAGE,36.04239186709757,36.04239186709757,36.03225838592082,0.6931471805599453,FRACTURE_ACCESSIBLE,73,True,True,3.2732414351776242,6.992153587194454e-07,0958559054a41abc09f7062b7152fce923d91a44cc2b39d9e8a9d211f608e53f,4.277845636623677e-15,1e-06,22111.0009614649,21085.1051125261,1025.8958489387924,0.0,0.0,1.0317258161626199e-10,0.0,5.938206665126051e-06,1542917898.2336824,10133.481176747957,0.0,10133.481176747957,23641.374587640872
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,36.80010066377061,36.80010066377061,36.775400409444536,0.6931471805599453,FRACTURE_ACCESSIBLE,74,True,True,3.2732414351776242,6.992153587194454e-07,0958559054a41abc09f7062b7152fce923d91a44cc2b39d9e8a9d211f608e53f,3.947612826622485e-15,1e-06,22117.5417156863,19610.201341281612,2507.3403744046923,0.0,0.0,8.208189684527705e-11,0.0,5.939667458156063e-06,1609234632.263117,24700.254326067945,0.0,24700.254326067945,22674.24837714842
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1200.0,0.005,0.6931471805599453,FIRST_PASSAGE,33.67950413600388,33.67950413600388,33.650776203567155,0.6931471805599453,FRACTURE_ACCESSIBLE,68,True,True,3.2732414351776242,6.992153587194454e-07,0958559054a41abc09f7062b7152fce923d91a44cc2b39d9e8a9d211f608e53f,3.556248091796731e-15,1e-06,17390.69888380951,14422.257858636363,2968.4410251731383,0.0,0.0,6.983924555911463e-11,0.0,4.883988123780474e-06,1632462321.8457305,28727.93243672535,0.0,28727.93243672535,18379.394334891123
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,300.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.5961638358015344,3.5961638358015344,3.5961638358015344,0.6931471805599453,FRACTURE_ACCESSIBLE,8,True,True,3.2732414351776242,6.992153587194454e-07,5e827b3c2223ea988e3ebeb1d2f4c63c10233f0fe09fc8ca8de9f4143b67c64b,0.0,1e-06,0.0012592014855458305,0.0012592014855458305,7.7467754109506735e-47,0.0,0.0,0.0,0.0,1.0000002812263986e-06,689763.024740203,6.85041240356168e-46,0.0,6.85041240356168e-46,96383.17915808475
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,450.0,0.005,0.6931471805599453,FIRST_PASSAGE,14.312239400164842,14.312239400164842,14.312239400164842,0.6931471805599453,FRACTURE_ACCESSIBLE,29,True,True,3.2732414351776242,6.992153587194454e-07,5e827b3c2223ea988e3ebeb1d2f4c63c10233f0fe09fc8ca8de9f4143b67c64b,3.0994007909749134e-15,1e-06,1907.3737022776295,1907.3737022775924,3.832952272767029e-11,0.0,0.0,4.547473508864641e-12,0.0,1.4259872968161417e-06,848926697.1903778,3.788378318744244e-10,0.0,3.788378318744244e-10,10298.028936581844
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,600.0,0.005,0.6931471805599453,FIRST_PASSAGE,27.859240186833937,27.859240186833937,27.85920285681087,0.6931471805599453,FRACTURE_ACCESSIBLE,56,True,True,3.2732414351776242,6.992153587194454e-07,5e827b3c2223ea988e3ebeb1d2f4c63c10233f0fe09fc8ca8de9f4143b67c64b,5.502696536068791e-15,1e-06,10247.461610922572,10243.684681913288,3.776929009286013,0.0,0.0,5.3774096318269526e-11,0.0,3.2886382808211215e-06,1916034088.198967,37.33002306587956,0.0,37.33002306587956,10546.379158951018
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,56.78958094230249,56.78958094230249,56.76302656923855,0.6931471805599453,FRACTURE_ACCESSIBLE,114,True,True,3.2732414351776242,6.992153587194454e-07,5e827b3c2223ea988e3ebeb1d2f4c63c10233f0fe09fc8ca8de9f4143b67c64b,3.2195008439148885e-15,1e-06,49719.21899464085,47032.228943931594,2686.9900507092584,0.0,0.0,1.5411672200624546e-10,0.0,1.2104145807423945e-05,2189394025.7007184,26554.37306394351,0.0,26554.37306394351,33974.807549429424
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,900.0,0.005,0.6931471805599453,FIRST_PASSAGE,67.91073842515368,67.91073842515368,67.8223823225455,0.6931471805599453,FRACTURE_ACCESSIBLE,136,True,True,3.2732414351776242,6.992153587194454e-07,5e827b3c2223ea988e3ebeb1d2f4c63c10233f0fe09fc8ca8de9f4143b67c64b,5.094033261386759e-15,1e-06,58561.506545858276,49442.86507774821,9118.641468110107,0.0,0.0,2.541469257672812e-10,0.0,1.407895659941308e-05,2833239983.5865445,88356.1026081852,0.0,88356.1026081852,30542.74662418144
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,68.60913108160516,68.60913108160516,68.49337711300615,0.6931471805599453,FRACTURE_ACCESSIBLE,138,True,True,3.2732414351776242,6.992153587194454e-07,5e827b3c2223ea988e3ebeb1d2f4c63c10233f0fe09fc8ca8de9f4143b67c64b,3.7850525706194165e-15,1e-06,53824.03794824874,40485.74804154836,13338.24485850801,0.0,0.0,0.045048192575876556,0.0,1.3020904137414054e-05,3166696176.136746,115753.9685990095,0.0,115753.9685990095,25274.2147908351
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,1200.0,0.005,0.6931471805599453,FIRST_PASSAGE,68.253365990673,68.253365990673,68.12169488032737,0.6931471805599453,FRACTURE_ACCESSIBLE,137,True,True,3.2732414351776242,6.992153587194454e-07,5e827b3c2223ea988e3ebeb1d2f4c63c10233f0fe09fc8ca8de9f4143b67c64b,1.4695807446822076e-15,1e-06,49510.43105669454,27947.169745985248,17153.39485447776,0.0,0.0,4409.866456231604,0.0,1.2057515716431626e-05,3389502422.4884543,131671.11034563242,0.0,131671.11034563242,21866.335782268397
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,300.0,0.005,0.6931471805599453,FIRST_PASSAGE,2.1356243782490214,2.1356243782490214,2.1356243782490214,0.6931471805599453,FRACTURE_ACCESSIBLE,5,True,True,3.2732414351776242,6.992153587194454e-07,9d3ebfd339cf90f968501e7de71522ad266200e6fdf64e99bf07245fe6860ac9,0.0,1e-06,1.2673051843297705e-05,1.2673051843297705e-05,1.95872026065861e-50,0.0,0.0,0.0,0.0,1.0000000028303625e-06,69197.89796659083,1.2008516509566124e-49,0.0,1.2008516509566124e-49,96388.73131894413
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,450.0,0.005,0.6931471805599453,FIRST_PASSAGE,51.987138514852745,51.987138514852745,51.98708544450816,0.6931471805599453,FRACTURE_ACCESSIBLE,104,True,True,3.2732414351776242,6.992153587194454e-07,9d3ebfd339cf90f968501e7de71522ad266200e6fdf64e99bf07245fe6860ac9,5.613125551012209e-15,1e-06,36294.718752620465,36289.34932959378,5.369423026669906,0.0,0.0,2.1464074961841106e-10,0.0,9.10595695624227e-06,3651822255.1520286,53.070344586680804,0.0,53.070344586680804,15327.832068064505
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,600.0,0.005,0.6931471805599453,RAMP_CENSORED,,,,0.004281604619806031,RAMP_CENSORED,160,True,True,3.2732414351776242,6.992153587194454e-07,9d3ebfd339cf90f968501e7de71522ad266200e6fdf64e99bf07245fe6860ac9,3.4280465655617896e-15,1e-06,93389.08585438241,91593.43366114823,1795.6521932341598,0.0,0.0,3.5601033243450785e-10,0.0,2.1857246898043037e-05,3352904168.7916355,17747.65705569732,0.0,17747.65705569732,40070.68391541818
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,750.0,0.005,0.6931471805599453,RAMP_CENSORED,,,,2.5441763005363307e-05,RAMP_CENSORED,160,True,True,3.2732414351776242,6.992153587194454e-07,9d3ebfd339cf90f968501e7de71522ad266200e6fdf64e99bf07245fe6860ac9,3.950446177592362e-15,1e-06,99457.55327449185,93016.0727452488,6441.4805292430665,0.0,0.0,3.6243363865905983e-10,0.0,2.3212560767067415e-05,3046513292.360117,63656.37385085388,0.0,63656.37385085388,46833.41423395807
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,900.0,0.005,0.6931471805599453,RAMP_CENSORED,,,,3.046050676848126e-06,RAMP_CENSORED,160,True,True,3.2732414351776242,6.992153587194454e-07,9d3ebfd339cf90f968501e7de71522ad266200e6fdf64e99bf07245fe6860ac9,4.0702483553012815e-15,1e-06,92954.96562138713,81947.03455369305,11007.931067694031,0.0,0.0,4.1853809307885667e-10,0.0,2.1760291747447207e-05,3213508935.0166764,108224.9941459412,0.0,108224.9941459412,41622.74104084099
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,1050.0,0.005,0.6931471805599453,RAMP_CENSORED,,,,2.327677599598667e-06,RAMP_CENSORED,160,True,True,3.2732414351776242,6.992153587194454e-07,9d3ebfd339cf90f968501e7de71522ad266200e6fdf64e99bf07245fe6860ac9,3.783656050777405e-15,1e-06,84611.84915534093,69596.9788146496,15014.870340691301,0.0,0.0,3.534559312207821e-10,0.0,1.9896964374238015e-05,3486617055.5176144,138230.46824708447,0.0,138230.46824708447,35078.492344859274
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,1200.0,0.005,0.6931471805599453,RAMP_CENSORED,,,,3.018017528236537e-06,RAMP_CENSORED,160,True,True,3.2732414351776242,6.992153587194454e-07,9d3ebfd339cf90f968501e7de71522ad266200e6fdf64e99bf07245fe6860ac9,2.632975143591967e-15,1e-06,77375.13728261292,57509.931087902,19865.12180455638,0.0,0.0,0.08439015474699121,0.0,1.8280738185935475e-05,3765938377.7760425,163473.58585861698,0.0,163473.58585861698,29839.34210622812
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,300.0,0.005,0.6931471805599453,FIRST_PASSAGE,5.5398542218830515,5.5398542218830515,5.5398542218830515,0.6931471805599453,FRACTURE_ACCESSIBLE,12,True,True,3.2732414351776242,6.992153587194454e-07,2defbbf77124927f238a294f57d1f2d018cc98baca7a30e0a14228a93173e81b,0.0,1e-06,91.82575807016997,91.82575807016997,1.168334043282607e-38,0.0,0.0,0.0,0.0,1.020508097816225e-06,186266415.65525207,1.1487023701235774e-37,0.0,1.1487023701235774e-37,31866.642190992232
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.005,0.6931471805599453,FIRST_PASSAGE,5.000139688414082,5.000139688414082,5.000139688414082,0.6931471805599453,FRACTURE_ACCESSIBLE,11,True,True,3.2732414351776242,6.992153587194454e-07,2defbbf77124927f238a294f57d1f2d018cc98baca7a30e0a14228a93173e81b,0.0,1e-06,0.00020864102844025923,0.00020864102844025923,8.167295296275778e-31,0.0,0.0,0.0,0.0,1.0000000465972805e-06,280770.9385152685,7.462962772476342e-30,0.0,7.462962772476342e-30,96387.85839423044
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,600.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.500590008617322,4.500590008617322,4.500590008617322,0.6931471805599453,FRACTURE_ACCESSIBLE,10,True,True,3.2732414351776242,6.992153587194454e-07,2defbbf77124927f238a294f57d1f2d018cc98baca7a30e0a14228a93173e81b,0.0,1e-06,5.7848573718895775e-05,5.7848573718895775e-05,1.0682062514090044e-24,0.0,0.0,0.0,0.0,1.0000000129197323e-06,147842.27067047276,8.886191087920339e-24,0.0,8.886191087920339e-24,96388.53008583935
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.010081534253461,4.010081534253461,4.010081534253461,0.6931471805599453,FRACTURE_ACCESSIBLE,9,True,True,3.2732414351776242,6.992153587194454e-07,2defbbf77124927f238a294f57d1f2d018cc98baca7a30e0a14228a93173e81b,2.710505431213761e-20,1e-06,4.6370803786959746e-05,4.637080378695935e-05,1.0007292738036918e-19,0.0,0.0,3.159501135659076e-19,0.0,1.0000000103563205e-06,132365.44019544346,7.376207867896832e-19,0.0,7.376207867896832e-19,96388.58121312584
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,900.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.56647357496822,3.56647357496822,3.56647357496822,0.6931471805599453,FRACTURE_ACCESSIBLE,8,True,True,3.2732414351776242,6.992153587194454e-07,2defbbf77124927f238a294f57d1f2d018cc98baca7a30e0a14228a93173e81b,2.710505431213761e-20,1e-06,3.570214765168727e-05,3.5702147651604476e-05,8.270092613069699e-17,0.0,0.0,1.166297780329861e-19,0.0,1.0000000079736138e-06,116144.71888510943,5.289395802959896e-16,0.0,5.289395802959896e-16,96388.62873631934
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.044022619320984,3.044022619320984,3.044022619320984,0.6931471805599453,FRACTURE_ACCESSIBLE,7,True,True,3.2732414351776242,6.992153587194454e-07,2defbbf77124927f238a294f57d1f2d018cc98baca7a30e0a14228a93173e81b,3.049318610115481e-20,1e-06,2.2474362538967114e-05,2.2474362533730282e-05,5.23682744592466e-15,0.0,0.0,3.5151867311053464e-20,0.0,1.0000000050193588e-06,92150.13737330868,2.969988272003154e-14,0.0,2.969988272003154e-14,96388.68765917092
